,circuito,urna,pp1,pp2,pp3,pp4,nv
4673,0108,25,56,48,87,49,60
4674,0108,26,59,63,59,65,54
4675,0108,27,62,42,66,69,61
4676,0108,28,60,51,57,68,64
4677,0108,29,62,43,66,70,59
4678,0108,30,59,46,69,67,59
4679,0108,31,55,60,82,52,51
4680,0108,32,77,54,57,58,54
4681,0108,33,61,45,64,62,54
4682,0109,0,60,61,61,59,59
4683,0109,1,72,52,61,63,52
4684,0109,2,64,62,64,56,54
4685,0109,3,62,57,58,55,68
4686,0109,4,65,54,53,57,71
4687,0109,5,64,51,70,55,60
4688,0109,6,67,42,72,57,62
4689,0109,7,71,51,52,66,60
4690,0109,8,59,53,57,73,58
4691,0109,9,66,58,58,56,62
4692,0109,10,65,49,64,64,58
4693,0109,11,60,63,57,57,63
4694,0109,12,66,49,68,60,57
4695,0109,13,53,56,73,56,62
4696,0109,14,65,47,58,63,67
4697,0109,15,71,49,60,71,49
4698,0109,16,59,52,62,65,62
4699,0109,17,57,53,66,62,62
4700,0109,18,70,66,50,63,51
4701,0109,19,42,57,81,55,65
4702,0109,20,57,56,60,66,61
4703,0109,21,64,70,43,64,59
4704,0109,22,67,62,59,62,50
4705,0109,23,54,68,56,66,56
4706,0109,24,60,45,85,51,59
4707,0109,25,81,55,54,55,55
4708,0109,26,59,66,59,69,47
4709,0109,27,71,66,61,47,55
4710,0109,28,61,56,51,70,62
4711,0109,29,52,57,52,75,64
4712,0109,30,67,61,55,55,62
4713,0109,31,72,54,60,47,67
4714,0109,32,70,49,55,71,55
4715,0109,33,66,51,83,51,49
4716,0109,34,51,49,72,62,66
4717,0109,35,60,48,59,62,71
4718,0109,36,62,56,60,69,53
4719,0109,37,68,48,57,60,67
4720,0109,38,63,53,63,46,75
4721,0109,39,63,46,72,58,61
4722,0109,40,63,59,63,52,63
4723,0109,41,52,62,56,66,64
4724,0109,42,69,49,58,62,62
4725,0109,43,72,48,63,43,74
4726,0109,44,66,58,62,50,64
4727,0109,45,54,47,73,59,67
4728,0109,46,63,59,54,57,67
4729,0109,47,76,48,65,56,55
4730,0109,48,65,63,54,50,68
4731,0109,49,68,56,72,53,51
4732,0109,50,62,46,66,75,51
4733,0109,51,62,50,59,66,63
4734,0109,52,83,46,68,54,49
4735,0109,53,61,72,63,48,56
4736,0109,54,66,49,67,61,57
4737,0109,55,63,54,61,61,61
4738,0109,56,59,49,73,57,62
4739,0109,57,8,7,6,6,10
4740,0110,0,61,46,64,67,62
4741,0110,1,59,50,64,61,66
4742,0110,2,60,50,65,54,71
4743,0110,3,56,50,70,64,60
4744,0110,4,54,37,74,71,64
4745,0110,5,64,56,59,71,50
4746,0110,6,64,38,66,72,60
4747,0110,7,60,42,71,52,75
4748,0110,8,66,41,63,64,66
4749,0110,9,58,54,75,66,47
4750,0110,10,58,41,69,62,70
4751,0110,11,55,39,72,72,62
4752,0110,12,57,49,61,76,57
4753,0110,13,57,44,67,65,67
4754,0110,14,57,43,65,67,68
4755,0110,15,40,62,77,64,57
4756,0110,16,63,58,65,59,55
4757,0110,17,61,44,67,71,57
4758,0110,18,63,54,71,63,49
4759,0110,19,52,55,56,73,64
4760,0110,20,65,56,52,54,73
4761,0110,21,63,46,79,61,51
4762,0110,22,65,52,67,52,64
4763,0110,23,63,43,61,75,58
4764,0110,24,82,56,47,64,51
4765,0110,25,56,58,66,70,50
4766,0110,26,54,56,61,66,63
4767,0110,27,73,49,60,41,77
4768,0110,28,67,58,59,63,53
4769,0110,29,11,13,29,30,22
4770,0111,0,63,37,70,68,62
4771,0111,1,57,41,63,71,68
4772,0111,2,71,52,58,58,61
4773,0111,3,53,55,72,69,51
4774,0111,4,56,54,63,68,59
4775,0111,5,62,51,64,75,48
4776,0111,6,61,48,61,65,65
4777,0111,7,71,51,62,61,55
4778,0111,8,53,50,74,72,51
4779,0111,9,70,52,57,61,60
4780,0111,10,62,56,67,60,55
4781,0111,11,61,40,58,72,69
4782,0111,12,65,59,53,60,63
4783,0111,13,72,35,77,65,51
4784,0111,14,54,41,73,66,66
4785,0111,15,51,47,68,70,64
4786,0111,16,56,52,61,64,67
4787,0111,17,54,56,56,72,62
4788,0111,18,64,50,67,66,53
4789,0111,19,49,59,59,71,62
4790,0111,20,61,55,58,71,55
4791,0111,21,69,37,64,77,53
4792,0111,22,73,48,53,71,55
4793,0111,23,64,46,62,67,61
4794,0111,24,41,57,85,63,54
4795,0111,25,60,58,61,67,54
4796,0111,26,53,48,79,68,52
4797,0111,27,61,36,77,71,55
4798,0111,28,57,51,63,71,58
4799,0111,29,63,50,60,76,51
4800,0111,30,57,56,59,63,65
4801,0111,31,60,48,62,66,64
4802,0111,32,58,48,71,59,64
4803,0111,33,52,44,81,58,65
4804,0111,34,69,44,70,62,55
4805,0111,35,56,32,72,66,74
4806,0111,36,64,45,76,48,67
4807,0111,37,56,44,67,76,57
4808,0111,38,72,44,66,61,57
4809,0111,39,69,46,56,72,57
4810,0111,40,64,58,49,62,67
4811,0111,41,26,26,31,32,29
4812,0112,0,69,64,50,50,67
4813,0112,1,63,71,58,45,63
4814,0112,2,61,64,54,58,63
4815,0112,3,62,80,61,42,55
4816,0112,4,59,66,59,53,63
4817,0112,5,63,61,63,54,59
4818,0112,6,64,61,49,62,64
4819,0112,7,63,56,53,61,67
4820,0112,8,58,70,66,51,55
4821,0112,9,64,63,44,56,73
4822,0112,10,69,56,56,52,67
4823,0112,11,62,76,34,63,65
4824,0112,12,60,69,50,58,63
4825,0112,13,66,78,54,51,51
4826,0112,14,63,68,57,52,60
4827,0112,15,62,81,51,54,52
4828,0112,16,65,73,57,54,51
4829,0112,17,69,61,58,59,53
4830,0112,18,68,61,56,63,52
4831,0112,19,69,66,57,59,49
4832,0112,20,67,61,45,73,54
4833,0112,21,61,66,43,62,68
4834,0112,22,69,77,43,59,52
4835,0112,23,46,88,52,58,56
4836,0112,24,63,74,47,56,60
4837,0112,25,49,62,50,64,75
4838,0112,26,62,59,53,48,40
4839,0113,0,59,36,64,76,65
4840,0113,1,51,42,80,79,48
4841,0113,2,56,41,83,66,54
4842,0113,3,56,42,71,69,62
4843,0113,4,55,37,74,67,67
4844,0113,5,51,37,72,79,61
4845,0113,6,51,52,67,66,64
4846,0113,7,59,32,80,74,55
4847,0113,8,48,41,89,56,66
4848,0113,9,57,43,60,69,71
4849,0113,10,58,41,65,82,54
4850,0113,11,59,32,75,77,57
4851,0113,12,51,45,68,79,57
4852,0113,13,59,38,78,58,67
4853,0113,14,63,32,69,74,62
4854,0113,15,77,22,81,70,50
4855,0113,16,55,38,83,70,54
4856,0113,17,57,43,66,65,69
4857,0113,18,58,40,68,77,57
4858,0113,19,58,36,88,68,50
4859,0113,20,51,44,60,78,67
4860,0113,21,69,41,68,61,61
4861,0113,22,60,29,67,82,62
4862,0113,23,61,23,87,70,59
4863,0113,24,70,37,72,63,58
4864,0113,25,56,34,72,78,60
4865,0113,26,45,45,81,72,57
4866,0113,27,49,42,78,62,69
4867,0113,28,61,34,70,72,63
4868,0113,29,60,35,67,76,62
4869,0113,30,68,34,67,75,56
4870,0113,31,53,31,95,65,56
4871,0113,32,59,39,69,69,64
4872,0113,33,62,41,61,78,58
4873,0113,34,68,35,72,59,66
4874,0113,35,56,32,83,71,58
4875,0113,36,50,33,78,69,70
4876,0113,37,44,29,53,38,40
4877,0114,0,54,32,84,76,54
4878,0114,1,66,43,76,64,51
4879,0114,2,54,42,70,74,60
4880,0114,3,60,43,65,78,54
4881,0114,4,70,29,65,74,62
4882,0114,5,57,44,79,60,60
4883,0114,6,48,36,74,72,70
4884,0114,7,52,31,77,82,58
4885,0114,8,61,34,81,61,63
4886,0114,9,54,30,89,73,54
4887,0114,10,71,38,68,80,43
4888,0114,11,51,44,72,81,52
4889,0114,12,64,42,80,71,43
4890,0114,13,63,32,75,76,54
4891,0114,14,44,38,72,88,58
4892,0114,15,48,32,70,89,61
4893,0114,16,57,40,67,77,59
4894,0114,17,52,40,80,63,65
4895,0114,18,59,42,66,67,66
4896,0114,19,43,34,75,82,66
4897,0114,20,55,43,71,79,52
4898,0114,21,50,34,82,70,64
4899,0114,22,60,43,72,68,57
4900,0114,23,51,37,70,77,65
4901,0114,24,58,49,65,74,54
4902,0114,25,64,43,71,63,59
4903,0114,26,53,35,81,71,60
4904,0114,27,61,38,67,79,55
4905,0114,28,54,44,78,65,59
4906,0114,29,57,39,72,84,48
4907,0114,30,61,41,75,71,52
4908,0114,31,50,37,85,67,61
4909,0114,32,59,39,75,70,57
4910,0114,33,64,43,69,66,58
4911,0114,34,50,35,66,80,69
4912,0114,35,63,37,75,58,67
4913,0114,36,58,43,80,63,56
4914,0114,37,56,39,68,78,59
4915,0114,38,58,41,72,74,55
4916,0114,39,51,39,68,75,67
4917,0114,40,72,34,81,63,50
4918,0114,41,57,33,64,85,61
4919,0114,42,56,48,86,57,53
4920,0114,43,50,38,71,73,68
4921,0114,44,57,43,70,65,65
4922,0114,45,63,50,70,60,57
4923,0114,46,63,39,81,54,63
4924,0114,47,46,40,81,76,57
4925,0114,48,49,42,74,72,63
4926,0114,49,26,16,50,40,44
4927,0115,0,47,31,75,79,68
4928,0115,1,61,39,80,62,58
4929,0115,2,60,35,87,68,50
4930,0115,3,59,27,93,69,52
4931,0115,4,53,30,98,58,61
4932,0115,5,49,42,76,68,65
4933,0115,6,52,43,85,62,58
4934,0115,7,61,42,72,72,53
4935,0115,8,46,24,91,79,60
4936,0115,9,43,29,102,69,57
4937,0115,10,59,36,75,75,55
4938,0115,11,43,38,83,72,64
4939,0115,12,60,41,74,70,55
4940,0115,13,45,36,76,78,65
4941,0115,14,52,41,77,66,64
4942,0115,15,52,37,72,76,63
4943,0115,16,47,31,86,73,63
4944,0115,17,50,35,76,71,68
4945,0115,18,53,41,76,76,54
4946,0115,19,45,34,86,73,62
4947,0115,20,49,37,78,73,63
4948,0115,21,42,35,86,76,61
4949,0115,22,44,38,72,89,57
4950,0115,23,53,39,89,64,55
4951,0115,24,51,25,81,75,68
4952,0115,25,57,42,73,67,61
4953,0115,26,56,33,77,66,68
4954,0115,27,53,44,78,62,63
4955,0115,28,52,41,80,71,56
4956,0115,29,67,29,76,70,58
4957,0115,30,46,42,76,70,66
4958,0115,31,63,42,65,75,55
4959,0115,32,58,34,77,76,55
4960,0115,33,45,30,67,56,56
4961,0116,0,38,43,83,73,63
4962,0116,1,48,44,90,61,57
4963,0116,2,45,39,84,77,55
4964,0116,3,50,38,79,76,57
4965,0116,4,58,45,72,74,51
4966,0116,5,63,29,82,57,69
4967,0116,6,53,51,87,68,41
4968,0116,7,64,30,78,57,71
4969,0116,8,51,36,90,69,54
4970,0116,9,41,40,90,79,50
4971,0116,10,49,43,74,77,57
4972,0116,11,52,35,75,77,61
4973,0116,12,42,30,81,84,63
4974,0116,13,47,36,78,81,58
4975,0116,14,43,30,81,84,62
4976,0116,15,46,31,88,76,59
4977,0116,16,56,32,95,67,50
4978,0116,17,52,39,81,65,63
4979,0116,18,50,41,72,71,66
4980,0116,19,45,29,84,77,65
4981,0116,20,52,31,84,76,57
4982,0116,21,55,29,72,81,63
4983,0116,22,51,23,81,89,56
4984,0116,23,41,42,92,71,54
4985,0116,24,56,28,77,68,71
4986,0116,25,53,39,76,62,70
4987,0116,26,47,26,89,85,53
4988,0116,27,43,36,80,67,74
4989,0116,28,63,45,79,64,49
4990,0116,29,39,29,91,64,77
4991,0116,30,52,34,82,72,60
4992,0116,31,46,34,82,73,65
4993,0116,32,37,39,86,76,62
4994,0116,33,60,31,83,67,59
4995,0116,34,43,38,82,86,51
4996,0116,35,54,35,68,81,62
4997,0116,36,53,37,70,77,63
4998,0116,37,50,24,89,72,65
4999,0116,38,48,46,75,70,61
5000,0116,39,55,41,78,63,63
5001,0116,40,51,46,80,72,51
5002,0116,41,56,39,76,76,53
5003,0116,42,58,37,76,64,65
5004,0116,43,47,34,71,73,75
5005,0116,44,38,27,81,74,80
5006,0116,45,43,32,88,75,62
5007,0116,46,37,35,96,70,62
5008,0116,47,55,25,79,79,62
5009,0116,48,55,37,83,65,60
5010,0116,49,64,27,82,66,61
5011,0116,50,61,40,81,66,52
5012,0116,51,53,33,80,73,61
5013,0116,52,50,32,83,72,63
5014,0116,53,43,41,90,76,50
5015,0116,54,48,39,87,67,59
5016,0116,55,57,37,80,77,49
5017,0116,56,18,9,35,31,23
5018,0117,0,60,56,59,69,56
5019,0117,1,54,42,81,60,63
5020,0117,2,50,45,85,56,64
5021,0117,3,52,29,64,82,73
5022,0117,4,46,42,75,81,56
5023,0117,5,51,50,81,59,59
5024,0117,6,60,33,74,76,57
5025,0117,7,69,46,65,69,51
5026,0117,8,67,44,72,52,65
5027,0117,9,51,46,62,75,66
5028,0117,10,51,46,83,73,47
5029,0117,11,75,40,74,58,53
5030,0117,12,59,26,99,65,51
5031,0117,13,49,47,73,68,63
5032,0117,14,57,33,72,66,72
5033,0117,15,54,49,78,57,62
5034,0117,16,47,45,65,72,71
5035,0117,17,64,42,81,58,55
5036,0117,18,76,42,68,56,58
5037,0117,19,65,44,64,63,64
5038,0117,20,55,41,68,66,70
5039,0117,21,66,43,71,56,64
5040,0117,22,62,50,78,50,60
5041,0117,23,58,41,77,66,58
5042,0117,24,49,38,79,63,71
5043,0117,25,57,33,65,92,53
5044,0117,26,58,47,66,67,62
5045,0117,27,49,49,76,54,72
5046,0117,28,56,45,60,74,65
5047,0117,29,50,52,76,61,61
5048,0117,30,57,46,58,81,58
5049,0117,31,58,48,76,67,51
5050,0117,32,62,43,69,65,61
5051,0117,33,58,44,70,68,60
5052,0117,34,62,36,73,63,66
5053,0117,35,56,54,66,66,58
5054,0117,36,51,50,65,85,49
5055,0117,37,55,52,87,58,48
5056,0117,38,54,57,72,58,59
5057,0117,39,47,42,82,62,67
5058,0117,40,64,57,83,53,43
5059,0117,41,58,41,74,67,60
5060,0117,42,48,51,77,59,65
5061,0117,43,59,55,65,67,54
5062,0117,44,57,56,72,60,55
5063,0117,45,51,42,73,65,69
5064,0117,46,67,52,77,45,59
5065,0117,47,63,39,85,60,53
5066,0117,48,72,38,71,57,62
5067,0117,49,38,18,33,33,35
5068,0118,0,65,41,77,61,56
5069,0118,1,56,37,72,71,64
5070,0118,2,80,38,68,58,56
5071,0118,3,48,45,72,77,58
5072,0118,4,62,45,62,74,57
5073,0118,5,66,38,61,79,56
5074,0118,6,66,34,78,67,55
5075,0118,7,54,51,83,48,64
5076,0118,8,52,43,95,47,63
5077,0118,9,60,46,68,61,65
5078,0118,10,59,45,69,75,52
5079,0118,11,59,48,66,69,58
5080,0118,12,60,56,59,72,53
5081,0118,13,59,46,65,76,54
5082,0118,14,53,53,68,67,59
5083,0118,15,55,48,68,72,57
5084,0118,16,62,56,70,48,64
5085,0118,17,56,49,70,72,53
5086,0118,18,76,33,64,71,56
5087,0118,19,73,36,55,71,65
5088,0118,20,61,49,66,61,63
5089,0118,21,55,44,67,70,64
5090,0118,22,62,56,55,69,58
5091,0118,23,58,43,68,67,64
5092,0118,24,69,40,71,64,56
5093,0118,25,72,37,92,52,47
5094,0118,26,63,41,70,71,55
5095,0118,27,55,55,67,69,54
5096,0118,28,66,48,57,64,65
5097,0118,29,66,37,80,58,59
5098,0118,30,59,52,54,71,64
5099,0118,31,59,52,63,61,65
5100,0118,32,49,49,73,61,68
5101,0118,33,58,47,63,70,62
5102,0118,34,59,44,64,81,52
5103,0118,35,66,40,61,67,66
5104,0118,36,69,35,83,59,54
5105,0118,37,44,47,67,81,61
5106,0118,38,56,37,81,74,52
5107,0118,39,72,43,66,57,62
5108,0118,40,73,47,74,50,56
5109,0118,41,58,47,70,68,57
5110,0118,42,21,15,27,21,13
5111,0119,0,44,47,69,71,69
5112,0119,1,59,41,70,70,60
5113,0119,2,61,55,60,65,59
5114,0119,3,54,49,78,58,61
5115,0119,4,55,51,60,70,64
5116,0119,5,62,54,75,67,42
5117,0119,6,40,35,76,69,80
5118,0119,7,54,50,69,69,58
5119,0119,8,54,42,83,61,60
5120,0119,9,53,45,91,55,56
5121,0119,10,55,46,58,77,64
5122,0119,11,62,51,82,53,52
5123,0119,12,60,41,75,67,57
5124,0119,13,54,32,72,86,56
5125,0119,14,55,50,73,63,59
5126,0119,15,54,43,70,72,61
5127,0119,16,70,35,72,62,61
5128,0119,17,65,41,72,50,72
5129,0119,18,68,41,82,56,53
5130,0119,19,68,43,72,56,61
5131,0119,20,62,46,83,63,46
5132,0119,21,61,44,59,79,57
5133,0119,22,62,47,70,47,74
5134,0119,23,67,44,51,62,76
5135,0119,24,61,44,78,57,60
5136,0119,25,60,47,73,65,55
5137,0119,26,74,30,74,74,48
5138,0119,27,68,35,79,62,56
5139,0119,28,52,49,70,66,63
5140,0119,29,53,36,80,72,59
5141,0119,30,50,48,71,65,66
5142,0119,31,59,51,77,64,49
5143,0119,32,59,31,76,62,72
5144,0119,33,57,42,78,66,57
5145,0119,34,64,33,69,66,68
5146,0119,35,49,40,74,60,77
5147,0119,36,63,37,75,65,60
5148,0119,37,63,40,62,77,58
5149,0119,38,58,39,81,65,57
5150,0119,39,57,46,67,82,48
5151,0119,40,64,43,68,61,64
5152,0119,41,63,45,73,46,73
5153,0119,42,68,36,72,62,62
5154,0119,43,60,39,76,61,64
5155,0119,44,50,38,71,59,82
5156,0119,45,53,46,71,74,56
5157,0119,46,54,47,68,62,69
5158,0119,47,57,56,65,61,61
5159,0119,48,60,48,75,50,67
5160,0119,49,53,47,78,66,56
5161,0119,50,53,48,69,64,66
5162,0119,51,52,45,78,74,51
5163,0119,52,60,44,59,63,74
5164,0119,53,65,46,60,70,59
5165,0119,54,68,43,73,47,69
5166,0119,55,50,45,72,65,68
5167,0119,56,50,45,75,70,51
5168,0120,0,59,47,67,75,52
5169,0120,1,51,63,58,61,67
5170,0120,2,72,55,46,66,61
5171,0120,3,56,61,54,74,55
5172,0120,4,64,57,68,58,53
5173,0120,5,63,63,46,63,65
5174,0120,6,61,59,53,65,62
5175,0120,7,67,48,70,54,61
5176,0120,8,52,50,73,70,55
5177,0120,9,70,53,62,55,60
5178,0120,10,59,68,48,64,61
5179,0120,11,50,51,64,72,63
5180,0120,12,58,46,56,65,75
5181,0120,13,82,42,65,58,53
5182,0120,14,72,48,59,65,56
5183,0120,15,66,55,59,69,51
5184,0120,16,68,53,58,50,71
5185,0120,17,67,45,58,65,65
5186,0120,18,55,61,63,62,59
5187,0120,19,82,45,65,57,51
5188,0120,20,76,52,69,50,53
5189,0120,21,62,49,63,60,66
5190,0120,22,61,50,68,63,58
5191,0120,23,52,50,69,63,66
5192,0120,24,54,57,65,66,58
5193,0120,25,76,42,48,74,60
5194,0120,26,60,54,61,59,66
5195,0120,27,59,47,64,73,57
5196,0120,28,54,45,69,63,69
5197,0120,29,65,47,64,61,63
5198,0120,30,66,44,54,65,71
5199,0120,31,59,58,60,63,60
5200,0120,32,57,62,58,63,60
5201,0120,33,69,60,63,56,52
5202,0120,34,62,41,65,77,55
5203,0120,35,49,56,63,66,66
5204,0120,36,52,58,57,74,59
5205,0120,37,68,60,54,65,53
5206,0120,38,56,59,65,69,51
5207,0120,39,70,50,53,64,63
5208,0120,40,67,35,60,72,66
5209,0120,41,55,52,61,70,62
5210,0120,42,57,43,66,72,62
5211,0120,43,54,53,58,73,62
5212,0120,44,56,50,52,85,57
5213,0120,45,68,49,58,66,59
5214,0120,46,64,66,48,56,66
5215,0120,47,64,49,62,71,54
5216,0120,48,78,52,49,50,71
5217,0120,49,65,56,62,59,58
5218,0120,50,64,55,54,68,59
5219,0120,51,62,52,63,66,57
5220,0120,52,64,55,64,65,52
5221,0120,53,30,32,39,40,43
5222,0121,0,53,65,62,71,49
5223,0121,1,64,48,65,59,64
5224,0121,2,61,67,57,62,53
5225,0121,3,64,52,65,58,61
5226,0121,4,67,62,66,70,35
5227,0121,5,68,47,55,63,67
5228,0121,6,64,49,64,61,62
5229,0121,7,80,41,50,67,62
5230,0121,8,55,49,67,66,63
5231,0121,9,62,45,60,71,62
5232,0121,10,62,44,62,79,53
5233,0121,11,55,63,56,72,54
5234,0121,12,66,45,62,62,65
5235,0121,13,63,52,54,72,59
5236,0121,14,62,54,51,69,64
5237,0121,15,61,65,64,59,51
5238,0121,16,71,64,54,59,52
5239,0121,17,61,59,72,46,62
5240,0121,18,58,57,59,62,64
5241,0121,19,57,45,63,74,61
5242,0121,20,62,54,60,56,68
5243,0121,21,51,60,68,55,66
5244,0121,22,62,38,80,61,59
5245,0121,23,54,66,62,69,49
5246,0121,24,54,57,82,56,51
5247,0121,25,62,57,60,70,51
5248,0121,26,83,51,45,71,50
5249,0121,27,61,57,54,68,60
5250,0121,28,53,50,67,67,63
5251,0121,29,66,50,60,69,55
5252,0121,30,61,47,61,57,74
5253,0121,31,70,55,68,57,50
5254,0121,32,58,51,79,66,46
5255,0121,33,64,63,65,55,53
5256,0121,34,49,56,66,69,60
5257,0121,35,61,55,66,59,59
5258,0121,36,63,60,67,54,56
5259,0121,37,55,69,59,46,71
5260,0121,38,62,69,55,64,50
5261,0121,39,62,66,60,56,56
5262,0121,40,45,60,73,54,68
5263,0121,41,20,12,12,12,14
5264,0122,0,67,52,56,56,69
5265,0122,1,60,47,79,63,51
5266,0122,2,68,50,62,66,54
5267,0122,3,75,44,51,63,67
5268,0122,4,63,51,69,57,60
5269,0122,5,76,53,64,59,48
5270,0122,6,63,53,64,64,56
5271,0122,7,56,49,63,69,63
5272,0122,8,67,51,61,60,61
5273,0122,9,71,38,60,76,55
5274,0122,10,60,58,68,63,51
5275,0122,11,65,45,60,71,59
5276,0122,12,72,57,54,64,53
5277,0122,13,56,55,55,66,68
5278,0122,14,62,48,57,75,58
5279,0122,15,61,48,58,71,62
5280,0122,16,62,59,67,58,54
5281,0122,17,51,60,50,72,67
5282,0122,18,74,45,57,75,49
5283,0122,19,80,60,61,48,51
5284,0122,20,62,50,58,65,65
5285,0122,21,64,51,61,63,61
5286,0122,22,51,59,64,68,58
5287,0122,23,67,57,51,70,55
5288,0122,24,69,53,58,44,76
5289,0122,25,64,53,53,67,63
5290,0122,26,76,47,61,66,50
5291,0122,27,60,50,61,59,70
5292,0122,28,66,49,64,55,66
5293,0122,29,57,53,57,66,67
5294,0122,30,58,53,71,64,54
5295,0122,31,68,51,54,66,61
5296,0122,32,77,51,59,60,53
5297,0122,33,65,54,60,75,46
5298,0122,34,67,44,65,70,54
5299,0122,35,72,45,58,64,61
5300,0122,36,61,47,64,66,62
5301,0122,37,74,48,68,59,51
5302,0122,38,9,5,5,15,7
5303,0123,0,64,52,54,70,60
5304,0123,1,60,57,56,62,65
5305,0123,2,59,55,58,78,50
5306,0123,3,60,49,65,61,65
5307,0123,4,74,44,59,55,68
5308,0123,5,64,53,70,62,51
5309,0123,6,58,50,60,74,58
5310,0123,7,76,52,55,59,58
5311,0123,8,56,45,77,59,63
5312,0123,9,67,38,72,70,53
5313,0123,10,56,52,60,70,62
5314,0123,11,51,47,70,74,58
5315,0123,12,50,55,62,83,50
5316,0123,13,51,52,59,71,67
5317,0123,14,62,39,68,65,66
5318,0123,15,62,47,57,68,66
5319,0123,16,59,51,69,68,53
5320,0123,17,53,53,76,71,47
5321,0123,18,56,54,68,63,59
5322,0123,19,66,43,63,74,54
5323,0123,20,82,41,70,60,47
5324,0123,21,63,43,66,66,62
5325,0123,22,55,50,57,79,59
5326,0123,23,66,61,57,62,54
5327,0123,24,63,41,64,68,64
5328,0123,25,63,31,75,61,70
5329,0123,26,65,49,65,62,59
5330,0123,27,71,44,60,65,60
5331,0123,28,57,53,62,65,63
5332,0123,29,62,51,63,67,57
5333,0123,30,45,55,62,65,73
5334,0123,31,64,39,65,62,70
5335,0123,32,64,47,67,79,43
5336,0123,33,69,55,62,59,55
5337,0123,34,57,59,58,59,67
5338,0123,35,66,51,56,62,65
5339,0123,36,51,54,67,81,47
5340,0123,37,61,43,76,62,58
5341,0123,38,41,30,38,70,31
5342,0124,0,57,45,65,72,61
5343,0124,1,64,47,67,57,65
5344,0124,2,52,42,65,70,71
5345,0124,3,56,54,75,54,61
5346,0124,4,66,50,61,61,62
5347,0124,5,51,50,78,75,46
5348,0124,6,49,49,66,66,70
5349,0124,7,57,52,52,75,64
5350,0124,8,65,52,68,63,52
5351,0124,9,57,45,71,65,62
5352,0124,10,57,55,63,67,58
5353,0124,11,39,39,74,79,69
5354,0124,12,57,57,61,63,62
5355,0124,13,65,45,55,65,70
5356,0124,14,59,34,73,74,60
5357,0124,15,59,39,64,72,66
5358,0124,16,54,59,72,62,53
5359,0124,17,60,37,75,81,47
5360,0124,18,65,49,55,75,56
5361,0124,19,48,42,68,64,78
5362,0124,20,68,46,68,72,46
5363,0124,21,54,50,68,67,61
5364,0124,22,55,44,77,63,61
5365,0124,23,59,52,74,58,57
5366,0124,24,65,59,64,66,46
5367,0124,25,49,50,52,81,68
5368,0124,26,62,54,66,62,56
5369,0124,27,56,44,76,56,68
5370,0124,28,55,43,73,63,66
5371,0124,29,65,52,62,73,48
5372,0124,30,57,47,72,60,64
5373,0124,31,60,53,64,68,55
5374,0124,32,70,48,69,58,55
5375,0124,33,55,46,69,62,68
5376,0124,34,59,44,82,60,55
5377,0124,35,56,44,66,76,58
5378,0124,36,58,42,64,78,58
5379,0124,37,50,50,79,67,54
5380,0124,38,55,48,77,57,63
5381,0124,39,49,52,65,80,54
5382,0124,40,54,46,76,61,63
5383,0124,41,60,51,68,68,53
5384,0124,42,59,52,60,67,62
5385,0124,43,47,47,56,76,74
5386,0124,44,66,44,75,53,62
5387,0124,45,32,31,45,41,36
5388,0125,0,57,41,69,75,58
5389,0125,1,54,47,64,62,73
5390,0125,2,56,32,75,73,64
5391,0125,3,60,47,68,57,68
5392,0125,4,59,50,42,94,55
5393,0125,5,48,46,71,69,66
5394,0125,6,46,45,69,89,51
5395,0125,7,52,48,71,69,60
5396,0125,8,35,57,64,77,67
5397,0125,9,58,51,62,75,54
5398,0125,10,48,61,57,70,64
5399,0125,11,54,41,61,83,61
5400,0125,12,53,51,83,49,64
5401,0125,13,49,51,78,68,54
5402,0125,14,50,52,69,69,60
5403,0125,15,42,48,65,79,66
5404,0125,16,52,44,73,79,52
5405,0125,17,57,48,61,69,65
5406,0125,18,48,43,75,70,64
5407,0125,19,51,35,63,82,69
5408,0125,20,69,46,64,64,57
5409,0125,21,50,46,70,64,70
5410,0125,22,48,39,87,70,56
5411,0125,23,55,57,59,77,52
5412,0125,24,57,33,62,84,64
5413,0125,25,59,39,70,78,54
5414,0125,26,66,38,70,60,66
5415,0125,27,53,48,76,64,59
5416,0125,28,52,44,61,79,64
5417,0125,29,51,41,61,86,61
5418,0125,30,50,49,64,80,57
5419,0125,31,66,44,62,64,64
5420,0125,32,35,50,69,78,68
5421,0125,33,61,40,61,73,65
5422,0125,34,62,44,70,68,56
5423,0125,35,56,32,76,68,68
5424,0125,36,48,43,71,70,68
5425,0125,37,51,48,75,71,55
5426,0125,38,54,48,78,62,58
5427,0125,39,63,44,76,61,56
5428,0125,40,60,42,74,67,57
5429,0125,41,64,50,68,67,51
5430,0125,42,36,55,75,71,63
5431,0125,43,64,42,66,61,67
5432,0125,44,46,35,73,79,67
5433,0125,45,59,47,69,73,52
5434,0125,46,58,35,60,81,66
5435,0125,47,59,46,67,69,59
5436,0125,48,53,54,68,60,65
5437,0125,49,68,59,54,58,61
5438,0125,50,53,47,64,78,58
5439,0125,51,59,49,46,75,71
5440,0125,52,55,49,67,77,52
5441,0125,53,62,49,58,67,64
5442,0125,54,55,48,76,79,42
5443,0125,55,54,49,56,85,56
5444,0125,56,48,47,58,84,63
5445,0125,57,51,46,69,79,55
5446,0125,58,65,47,64,59,65
5447,0125,59,57,50,62,76,55
5448,0125,60,46,34,46,44,34
